timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime,Connect
1652788248598,116,https//www.bol.com/nl/nl/rnwy/checkout,200,200,Bol-prod - 20220517-1322 1-33,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,39,1,0,0,20
1652788248598,39,https//www.bol.com/nl/nl/rnwy/checkout-0,302,302,Bol-prod - 20220517-1322 1-33,true,,100,100,https://www.bol.com/nl/nl/order/basket/gotoCheckout.html,39,1,0,0,20
1652788248638,19,https//www.bol.com/nl/nl/rnwy/checkout-1,307,307,Bol-prod - 20220517-1322 1-33,true,,100,100,https://www.bol.com/nl/nl/rnwy/checkout,18,1,0,0,0
1652788248657,57,https//www.bol.com/nl/nl/rnwy/checkout-2,200,200,Bol-prod - 20220517-1322 1-33,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,24,1,0,0,0
1652787397004,5633,05 - Order,200,"Number of samples in transaction : 10, number of failing samples : 0",Bol-prod - 20220517-1322 1-33,true,,100,100,null,2872,1,0,846078,153
1652788248335,1124,https//www.bol.com/nl/rnwy/addOnPage?mainProductId=9200000132968661&mainOfferId=1001034996286334&bundleProductIds=&bltgh=g4hASB70A7MFydHNZ69OJg.2_37.39.AddToCart,200,200,Bol-prod - 20220517-1322 1-39,true,,100,100,https://www.bol.com/nl/rnwy/addOnPage?mainProductId=9300000034176674&mainOfferId=1001034627407473&bundleProductIds=&bltgh=tEqPM6p--08w6P7OTVZJ-w.2_41.43.AddToCart&_=1652717402649,1124,1,0,0,18
1652788242454,7337,https//www.bol.com/nl/order/basket.html,200,200,Bol-prod - 20220517-1322 1-31,true,,100,100,https://www.bol.com/nl/order/basket.html,35,1,0,0,13
1652788250474,86,https//www.bol.com/nl/order/basket.html,200,200,Bol-prod - 20220517-1322 1-39,true,,100,100,https://www.bol.com/nl/order/basket.html,74,1,0,0,19
1652788249723,1131,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-33,true,,100,100,https://www.bol.com/nl/nl/,115,1,0,0,32
1652788248715,1131,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-33,true,,100,100,null,115,1,0,1009,32
1652788249692,1396,https//www.bol.com/nl/nl/p/,200,200,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/nl/p/koalas-yogamat-fitness-mat-zwart-anti-slip-yoga-mat-extra-dik-1cm-draagtas-e-book/9300000008698939/?bltgh=sFDQb0u0G-mzW-hQ3B5Ewg.4_34.43.ProductImage,101,1,0,0,19
1652788251562,122,https//www.bol.com/nl/nl/rnwy/checkout,200,200,Bol-prod - 20220517-1322 1-39,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,32,1,0,0,18
1652788251562,32,https//www.bol.com/nl/nl/rnwy/checkout-0,302,302,Bol-prod - 20220517-1322 1-39,true,,100,100,https://www.bol.com/nl/nl/order/basket/gotoCheckout.html,32,1,0,0,18
1652788251595,20,https//www.bol.com/nl/nl/rnwy/checkout-1,307,307,Bol-prod - 20220517-1322 1-39,true,,100,100,https://www.bol.com/nl/nl/rnwy/checkout,20,1,0,0,0
1652788251615,69,https//www.bol.com/nl/nl/rnwy/checkout-2,200,200,Bol-prod - 20220517-1322 1-39,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,33,1,0,0,0
1652787402953,2658,05 - Order,200,"Number of samples in transaction : 10, number of failing samples : 0",Bol-prod - 20220517-1322 1-39,true,,100,100,null,1871,1,0,846074,148
1652788249645,2151,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-44,true,,100,100,https://www.bol.com/nl/nl/,1095,1,0,0,1050
1652788248639,2151,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-44,true,,100,100,null,1095,1,0,1007,1050
1652788252179,124,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=tvhrhMyl8cqC43vGfJNNuw.2.3.Login,200,200,Bol-prod - 20220517-1322 1-47,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht?bltgh%3DtvhrhMyl8cqC43vGfJNNuw.2.3.Login&bltgh=tvhrhMyl8cqC43vGfJNNuw.2.3.Login,38,1,0,0,27
1652788252179,38,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=tvhrhMyl8cqC43vGfJNNuw.2.3.Login-0,302,302,Bol-prod - 20220517-1322 1-47,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht?bltgh=tvhrhMyl8cqC43vGfJNNuw.2.3.Login,38,1,0,0,27
1652788252223,80,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=tvhrhMyl8cqC43vGfJNNuw.2.3.Login-1,200,200,Bol-prod - 20220517-1322 1-47,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht?bltgh%3DtvhrhMyl8cqC43vGfJNNuw.2.3.Login&bltgh=tvhrhMyl8cqC43vGfJNNuw.2.3.Login,25,1,0,0,0
1652787832176,124,03 - Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-47,true,,100,100,null,38,1,0,420004,27
1652788246508,5909,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-42,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,346,1,0,0,20
1652788252698,138,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-39,true,,100,100,https://www.bol.com/nl/nl/,61,1,0,0,23
1652788251685,138,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-39,true,,100,100,null,61,1,0,1015,23
1652788252102,1061,https//www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000008698939&offer_id=1001034338378373&quantity=1,200,200,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000008698939&offer_id=1001034338378373&quantity=1,1060,1,0,0,14
1652788251717,2131,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-46,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,1039,1,0,0,20
1652788251717,1039,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-46,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,1039,1,0,0,20
1652788252756,1092,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-46,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,51,1,0,0,19
1652787831702,2131,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-46,true,,100,100,null,1039,1,0,420017,20
1652788250801,3265,https//www.bol.com/nl/nl/rnwy/checkout,200,200,Bol-prod - 20220517-1322 1-31,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,31,1,0,0,17
1652788250801,31,https//www.bol.com/nl/nl/rnwy/checkout-0,302,302,Bol-prod - 20220517-1322 1-31,true,,100,100,https://www.bol.com/nl/nl/order/basket/gotoCheckout.html,31,1,0,0,17
1652788250832,16,https//www.bol.com/nl/nl/rnwy/checkout-1,307,307,Bol-prod - 20220517-1322 1-31,true,,100,100,https://www.bol.com/nl/nl/rnwy/checkout,16,1,0,0,0
1652788250848,3218,https//www.bol.com/nl/nl/rnwy/checkout-2,200,200,Bol-prod - 20220517-1322 1-31,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,61,1,0,0,0
1652787394981,13033,05 - Order,200,"Number of samples in transaction : 10, number of failing samples : 0",Bol-prod - 20220517-1322 1-31,true,,100,100,null,1851,1,0,846053,124
1652788254176,74,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=iXuwJIGjD7zJerOD7aBI4Q.2.3.Login,200,200,Bol-prod - 20220517-1322 1-49,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht?bltgh%3DiXuwJIGjD7zJerOD7aBI4Q.2.3.Login&bltgh=iXuwJIGjD7zJerOD7aBI4Q.2.3.Login,32,1,0,0,23
1652788254176,32,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=iXuwJIGjD7zJerOD7aBI4Q.2.3.Login-0,302,302,Bol-prod - 20220517-1322 1-49,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht?bltgh=iXuwJIGjD7zJerOD7aBI4Q.2.3.Login,32,1,0,0,23
1652788254208,42,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=iXuwJIGjD7zJerOD7aBI4Q.2.3.Login-1,200,200,Bol-prod - 20220517-1322 1-49,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht?bltgh%3DiXuwJIGjD7zJerOD7aBI4Q.2.3.Login&bltgh=iXuwJIGjD7zJerOD7aBI4Q.2.3.Login,27,1,0,0,0
1652787834174,74,03 - Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-49,true,,100,100,null,32,1,0,420004,23
1652788254176,100,https//www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000008698939,200,200,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000008698939,100,1,0,0,11
1652788252432,1880,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-48,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,390,1,0,0,17
1652788255282,114,https//www.bol.com/nl/order/basket/addItems.html?productId=9300000008698939,200,200,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/order/basket/addItems.html?productId=9300000008698939&offerId=1001034338378373&quantity=1&bltgh=sKdIiEkvHKyWme-NqMFMpw.2_39.41.AddToCart&redirect=/nl/ajax/ShoppingBasket.html&buyBlockType=BuyBlock&bltgx=sKdIiEkvHKyWme-NqMFMpw.2_39.41.AddToCart&_csrf=,114,1,0,0,11
1652788255842,196,https//www.bol.com/nl/nl/p/,200,200,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/nl/p/yoga-mat-fitness-mat-grijs-sport-mat-yogamat-anti-slip-eco-extra-dik-duurzaam-tpe-materiaal-incl-draagtas-van-rockerz-fitness/9300000034176674/?bltgh=nNF0Ko6A31jowcZcyodGjA.4_34.35.ProductImage,64,1,0,0,13
1652788256401,107,https//www.bol.com/nl/rnwy/addOnPage?mainProductId=9300000008698939&mainOfferId=1001034338378373&bundleProductIds=&bltgh=sKdIiEkvHKyWme-NqMFMpw.2_39.41.AddToCart,200,200,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/rnwy/addOnPage?mainProductId=9300000034176674&mainOfferId=1001034627407473&bundleProductIds=&bltgh=tEqPM6p--08w6P7OTVZJ-w.2_41.43.AddToCart&_=1652717402649,107,1,0,0,12
1652788256757,92,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-50,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,26,1,0,0,12
1652788256757,26,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-50,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,26,1,0,0,12
1652788256783,66,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-50,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,33,1,0,0,0
1652787836746,92,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-50,true,,100,100,null,26,1,0,420014,12
1652788257053,274,https//www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000034176674&offer_id=1001035235438300&quantity=1,200,200,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000034176674&offer_id=1001035235438300&quantity=1,274,1,0,0,15
1652788257521,205,https//www.bol.com/nl/order/basket.html,200,200,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/order/basket.html,53,1,0,0,14
1652788257505,255,https//www.bol.com/nl/nl/p/,200,200,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/nl/p/yoga-mat-sportmat-fitnessmat-antislip-duurzaam-yogamat-gratis-yogales-paars/9300000006125814/?bltgh=tryQWa1EE7nxIOuW1bZOCA.4_47.53.ProductImage,109,1,0,0,29
1652788257691,77,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-52,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,35,1,0,0,17
1652788257691,35,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-52,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,35,1,0,0,17
1652788257726,42,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-52,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,27,1,0,0,0
1652787837682,77,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-52,true,,100,100,null,35,1,0,420017,17
1652788258329,55,https//www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000034176674,200,200,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000034176674,55,1,0,0,21
1652788258765,57,https//www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000006125814&offer_id=1001033917654374&quantity=1,200,200,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000006125814&offer_id=1001033917654374&quantity=1,57,1,0,0,18
1652788258734,105,https//www.bol.com/nl/nl/rnwy/checkout,200,200,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,31,1,0,0,16
1652788258734,31,https//www.bol.com/nl/nl/rnwy/checkout-0,302,302,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/nl/order/basket/gotoCheckout.html,31,1,0,0,16
1652788258766,20,https//www.bol.com/nl/nl/rnwy/checkout-1,307,307,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/nl/rnwy/checkout,20,1,0,0,0
1652788258787,52,https//www.bol.com/nl/nl/rnwy/checkout-2,200,200,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,30,1,0,0,0
1652787409026,3738,05 - Order,200,"Number of samples in transaction : 10, number of failing samples : 0",Bol-prod - 20220517-1322 1-45,true,,100,100,null,1876,1,0,846076,118
1652788259398,80,https//www.bol.com/nl/order/basket/addItems.html?productId=9300000034176674,200,200,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/order/basket/addItems.html?productId=9300000034176674&offerId=1001035235438300&quantity=1&bltgh=uEWGnNRdcJAQuYPHhtxKcg.2_41.43.AddToCart&redirect=/nl/ajax/ShoppingBasket.html&buyBlockType=BuyBlock&bltgx=uEWGnNRdcJAQuYPHhtxKcg.2_41.43.AddToCart&_csrf=,80,1,0,0,15
1652788259738,76,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-54,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,27,1,0,0,18
1652788259738,27,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-54,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,27,1,0,0,18
1652788259766,48,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-54,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,27,1,0,0,0
1652787839729,76,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-54,true,,100,100,null,27,1,0,420011,18
1652788259831,48,https//www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000006125814,200,200,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/ajax/dataLayerEndpoint.html?product_id=9300000006125814,48,1,0,0,20
1652788259846,108,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-45,true,,100,100,https://www.bol.com/nl/nl/,72,1,0,0,31
1652788258840,108,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-45,true,,100,100,null,72,1,0,1007,31
1652788260489,108,https//www.bol.com/nl/rnwy/addOnPage?mainProductId=9300000034176674&mainOfferId=1001035235438300&bundleProductIds=&bltgh=uEWGnNRdcJAQuYPHhtxKcg.2_41.43.AddToCart,200,200,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/rnwy/addOnPage?mainProductId=9300000034176674&mainOfferId=1001034627407473&bundleProductIds=&bltgh=tEqPM6p--08w6P7OTVZJ-w.2_41.43.AddToCart&_=1652717402649,108,1,0,0,13
1652788260881,88,https//www.bol.com/nl/order/basket/addItems.html?productId=9300000006125814,200,200,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/order/basket/addItems.html?productId=9300000006125814&offerId=1001033917654374&quantity=1&bltgh=tIfsGTqOlR3JTYFpUkJDlg.2_44.46.AddToCart&redirect=/nl/ajax/ShoppingBasket.html&buyBlockType=BuyBlock&bltgx=tIfsGTqOlR3JTYFpUkJDlg.2_44.46.AddToCart&_csrf=,88,1,0,0,18
1652788260427,675,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-56,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,309,1,0,0,19
1652788261162,82,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=lIgMz8z6dz1XcCLvHEhDfw.2.3.Login,200,200,Bol-prod - 20220517-1322 1-55,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht?bltgh%3DlIgMz8z6dz1XcCLvHEhDfw.2.3.Login&bltgh=lIgMz8z6dz1XcCLvHEhDfw.2.3.Login,26,1,0,0,16
1652788261162,26,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=lIgMz8z6dz1XcCLvHEhDfw.2.3.Login-0,302,302,Bol-prod - 20220517-1322 1-55,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht?bltgh=lIgMz8z6dz1XcCLvHEhDfw.2.3.Login,26,1,0,0,16
1652788261189,55,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=lIgMz8z6dz1XcCLvHEhDfw.2.3.Login-1,200,200,Bol-prod - 20220517-1322 1-55,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht?bltgh%3DlIgMz8z6dz1XcCLvHEhDfw.2.3.Login&bltgh=lIgMz8z6dz1XcCLvHEhDfw.2.3.Login,35,1,0,0,0
1652787841149,82,03 - Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-55,true,,100,100,null,26,1,0,420013,16
1652788261609,88,https//www.bol.com/nl/order/basket.html,200,200,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/order/basket.html,45,1,0,0,21
1652788261981,99,https//www.bol.com/nl/rnwy/addOnPage?mainProductId=9300000006125814&mainOfferId=1001033917654374&bundleProductIds=&bltgh=tIfsGTqOlR3JTYFpUkJDlg.2_44.46.AddToCart,200,200,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/rnwy/addOnPage?mainProductId=9300000034176674&mainOfferId=1001034627407473&bundleProductIds=&bltgh=tEqPM6p--08w6P7OTVZJ-w.2_41.43.AddToCart&_=1652717402649,99,1,0,0,15
1652788262182,83,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-57,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,27,1,0,0,15
1652788262182,27,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-57,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,27,1,0,0,15
1652788262209,56,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-57,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,27,1,0,0,0
1652787842175,83,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-57,true,,100,100,null,27,1,0,420008,15
1652788262259,99,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-55,true,,100,100,https://www.bol.com/nl/nl/,71,1,0,0,24
1652788261245,99,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-55,true,,100,100,null,71,1,0,1015,24
1652788262711,116,https//www.bol.com/nl/nl/rnwy/checkout,200,200,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,29,1,0,0,15
1652788262711,29,https//www.bol.com/nl/nl/rnwy/checkout-0,302,302,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/nl/order/basket/gotoCheckout.html,29,1,0,0,15
1652788262741,16,https//www.bol.com/nl/nl/rnwy/checkout-1,307,307,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/nl/rnwy/checkout,16,1,0,0,0
1652788262757,70,https//www.bol.com/nl/nl/rnwy/checkout-2,200,200,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,51,1,0,0,0
1652787414967,1777,05 - Order,200,"Number of samples in transaction : 10, number of failing samples : 0",Bol-prod - 20220517-1322 1-51,true,,100,100,null,969,1,0,846083,124
1652788263088,83,https//www.bol.com/nl/order/basket.html,200,200,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/order/basket.html,37,1,0,0,14
1652788263590,68,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-58,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,25,1,0,0,16
1652788263590,25,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-58,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,25,1,0,0,16
1652788263615,43,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-58,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,25,1,0,0,0
1652787843581,68,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-58,true,,100,100,null,25,1,0,420011,16
1652788264183,102,https//www.bol.com/nl/nl/rnwy/checkout,200,200,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,33,1,0,0,16
1652788264183,33,https//www.bol.com/nl/nl/rnwy/checkout-0,302,302,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/nl/order/basket/gotoCheckout.html,33,1,0,0,16
1652788264217,18,https//www.bol.com/nl/nl/rnwy/checkout-1,307,307,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/nl/rnwy/checkout,18,1,0,0,0
1652788264236,49,https//www.bol.com/nl/nl/rnwy/checkout-2,200,200,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/checkout,27,1,0,0,0
1652787416981,1240,05 - Order,200,"Number of samples in transaction : 10, number of failing samples : 0",Bol-prod - 20220517-1322 1-53,true,,100,100,null,728,1,0,846065,142
1652788265287,103,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/nl/,59,1,0,0,25
1652788264286,103,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-53,true,,100,100,null,59,1,0,1002,25
1652788265536,103,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-60,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,30,1,0,0,18
1652788265536,30,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-60,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,30,1,0,0,18
1652788265566,73,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-60,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,39,1,0,0,0
1652787845527,103,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-60,true,,100,100,null,30,1,0,420012,18
1652788266187,85,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=tOLZv8-gr-1eC-nRfsVN-A.2.3.Login,200,200,Bol-prod - 20220517-1322 1-61,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht?bltgh%3DtOLZv8-gr-1eC-nRfsVN-A.2.3.Login&bltgh=tOLZv8-gr-1eC-nRfsVN-A.2.3.Login,29,1,0,0,18
1652788266187,29,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=tOLZv8-gr-1eC-nRfsVN-A.2.3.Login-0,302,302,Bol-prod - 20220517-1322 1-61,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht?bltgh=tOLZv8-gr-1eC-nRfsVN-A.2.3.Login,29,1,0,0,18
1652788266217,55,https/www.bol.com/nl/rnwy/account/overzicht?bltgh=tOLZv8-gr-1eC-nRfsVN-A.2.3.Login-1,200,200,Bol-prod - 20220517-1322 1-61,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht?bltgh%3DtOLZv8-gr-1eC-nRfsVN-A.2.3.Login&bltgh=tOLZv8-gr-1eC-nRfsVN-A.2.3.Login,30,1,0,0,0
1652787846178,85,03 - Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-61,true,,100,100,null,29,1,0,420011,18
1652788264571,2188,https//www.bol.com/nl/nl/p/,200,200,Bol-prod - 20220517-1322 1-59,true,,100,100,https://www.bol.com/nl/nl/p/yoga-pilates-sokken-met-antislip-ballerina-yoga-dichte-tenen-grijs-pilateswinkel-meerdere-kleuren-verkrijgbaar/9200000132968661/?bltgh=vdl99jKdfwV8ZvxQzUtNvg.4_34.49.ProductImage,76,1,0,0,15
1652788266700,764,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-62,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,318,1,0,0,23
